112	-30	50	0
113	-20	50	2
114	-10	50	3
115	0	50	10
116	10	50	6
117	20	50	0
118	30	50	2
119	40	50	0
120	50	50	0


